com.samsung.shealth.insight_message,6307003,2
is_ai_generated,feedback_type,service_id,description,exposure_uri,condition_id,msg_id,update_time,create_time,is_viewed,tag,category,title,deviceuuid,pkg_name,datauuid,day_time
0,0,tracker.vitality,"Sua frequência cardíaca durante o sono voltou ao nível normal e parece que você a está mantendo bem. O que você vem fazendo está dando certo, então continue assim para seguir se sentindo bem.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32553__42489;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shr_balance_65,HR-1-1,2025-11-10 10:08:50.978,2025-11-10 10:08:50.978,0,32553,VS_VITALITYSCORE,Reparo em progresso,R5wtjjS0Fd,com.sec.android.app.shealth,a7d92337-d6cb-481a-a1dc-6dc213ac461b,1762732800000,
0,0,tracker.vitality,"Ultimamente, você tem mantido uma VFC durante o sono dentro da faixa normal. Gerenciar seu estresse é importante para manter essa estabilidade. Quando você estiver sobrecarregado(a), reserve um tempo para fazer atividades que você gosta.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32532__42477;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shrv_balance_58,HV-3-4,2025-11-12 09:29:50.292,2025-11-12 07:02:37.509,0,32532,VS_VITALITYSCORE,Você está menos estressado(a),R5wtjjS0Fd,com.sec.android.app.shealth,da559d4f-5179-4f72-bc53-85b8a686ee4a,1762905600000,
0,0,tracker.vitality,"Sua pontuação de energia está admirável, então talvez seja melhor manter uma programação mais tranquila hoje. Não quer dizer que haja algo errado com sua saúde, apenas que seu corpo e mente precisam de um pouco mais de descanso.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32589__42503;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,score_77,SC-14,2025-11-13 08:34:50.267,2025-11-13 08:34:50.267,0,32589,VS_VITALITYSCORE,Vá com calma,R5wtjjS0Fd,com.sec.android.app.shealth,5339935e-69ac-4371-b87e-1722391e4791,1762992000000,
0,0,tracker.vitality,"Sua VFC durante o sono continua dentro da faixa normal. Isso é ótimo! Sem dúvida, seus hábitos saudáveis contribuem para essa estabilidade. Mantenha seus bons hábitos e inspire outras pessoas a fazerem o mesmo!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32533__42477;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shrv_balance_58,HV-3-5,2025-11-14 10:10:45.358,2025-11-14 03:51:56.899,0,32533,VS_VITALITYSCORE,Mantenha bons hábitos,R5wtjjS0Fd,com.sec.android.app.shealth,8ecbe4a1-72fb-479c-a25e-6c39ab990085,1763078400000,
0,0,tracker.vitality,"Você tem tido mais tempo ativo ultimamente, mas sua energia está mais baixa. Há dias em que a atividade excessiva não pode ser evitada, mas seu corpo e sua mente ainda precisam se recuperar. Hoje, tire um tempo para descansar. Isso ajudará você a se sentir melhor e a restaurar sua energia.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32380__42427;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,active_time_33,AT-11,2025-11-15 09:09:19.070,2025-11-15 07:49:21.143,0,32380,VS_VITALITYSCORE,O descanso é seu amigo,R5wtjjS0Fd,com.sec.android.app.shealth,303d6f9e-6492-4c3f-8fa9-32179239ed97,1763164800000,
0,0,tracker.vitality,"Sua frequência cardíaca durante o sono recentemente ficou fora da faixa ideal. Se isso for surpreendente, relaxe, é apenas seu corpo dizendo para você focar na recuperação. Hoje, faça pausas sempre que puder. Essa é uma ótima maneira de melhorar sua frequência cardíaca durante o sono e seu humor.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32565__42493;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shr_balance_67,HR-4,2025-11-16 09:10:09.145,2025-11-16 06:31:40.413,0,32565,VS_VITALITYSCORE,Faça uma pausa,R5wtjjS0Fd,com.sec.android.app.shealth,b8419029-4a30-4304-b8c1-0db584085d6d,1763251200000,
0,0,tracker.vitality,"Sua frequência cardíaca durante o sono voltou ao nível normal e parece que você a está mantendo bem. O que você vem fazendo está dando certo, então continue assim para seguir se sentindo bem.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32553__42489;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shr_balance_65,HR-1-1,2025-11-17 09:46:08.229,2025-11-17 06:10:22.616,0,32553,VS_VITALITYSCORE,Reparo em progresso,R5wtjjS0Fd,com.sec.android.app.shealth,6f636257-3e68-4481-8ffc-2adca07ae47f,1763337600000,
0,0,tracker.vitality,"Sua frequência cardíaca durante o sono voltou ao normal recentemente. Isso é maravilhoso! Seja para adotar um novo hábito ou se comprometer com o que você já está fazendo, considere definir ou reafirmar seus objetivos.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32557__42489;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shr_balance_65,HR-1-5,2025-11-18 10:49:11.287,2025-11-18 10:49:11.287,0,32557,VS_VITALITYSCORE,Mantenha sua mentalidade,R5wtjjS0Fd,com.sec.android.app.shealth,d4e69856-a129-4f07-9133-b994953e7d27,1763424000000,
0,0,tracker.vitality,"Sua frequência cardíaca durante o sono voltou ao intervalo padrão e está estável. Seu corpo está se recuperando bem. Com descanso suficiente e um compromisso contínuo com o seu bem-estar, você conseguirá manter uma boa saúde em geral.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32552__42489;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shr_balance_65,HR-1,2025-11-19 09:46:28.551,2025-11-19 09:46:28.551,0,32552,VS_VITALITYSCORE,Reparo em progresso,R5wtjjS0Fd,com.sec.android.app.shealth,a9640c25-e97f-48c3-a747-3fd856858e7e,1763510400000,
0,0,tracker.vitality,"Sua pontuação de energia está boa hoje! Ótimo trabalho. Lembre-se de que seus esforços estão ajudando você a viver cada dia ao máximo. Pode ser manter o foco no trabalho, aproveitar o tempo com seus entes queridos ou até mesmo ter mais energia para se dedicar às suas paixões.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32605__42507;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,score_76,SC-10-3,2025-11-20 09:20:27.061,2025-11-20 09:20:27.061,0,32605,VS_VITALITYSCORE,Continue assim!,R5wtjjS0Fd,com.sec.android.app.shealth,64f3eb47-e94c-4aca-ae86-c7d62bca9093,1763596800000,
0,0,tracker.vitality,"Sua VFC durante o sono voltou ao intervalo normal recentemente. Ótima forma de se recuperar! Se você estava priorizando o descanso, isso teve um efeito positivo. Hoje, você pode tentar ser mais ativo(a), mas, como sempre, ouça o seu corpo.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32525__42475;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shrv_balance_57,HV-1-1,2025-11-21 12:29:18.030,2025-11-21 06:13:21.053,0,32525,VS_VITALITYSCORE,Busque a atividade,R5wtjjS0Fd,com.sec.android.app.shealth,7a9e2e72-64d1-4d8b-bb97-87925b885aef,1763683200000,
0,0,tracker.vitality,"Sua VFC durante o sono e seu sono REM estavam abaixo do normal na noite passada, e sua frequência cardíaca levou mais tempo para baixar. Entre os fatores que podem contribuir para um sono menos reparador estão a prática de exercícios, o consumo de bebidas alcóolicas ou a alimentação logo antes da hora de deitar.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32611__42511;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,behavior_check_before_sleep_72,SHT-3,2025-11-22 09:49:09.162,2025-11-22 09:06:38.781,0,32611,VS_VITALITYSCORE,O sono está comprometido,R5wtjjS0Fd,com.sec.android.app.shealth,8b32ffaa-8144-4e7d-8fd0-401831297db6,1763769600000,
0,0,tracker.vitality,"Recentemente, você apresentou uma frequência cardíaca durante o sono fora da faixa ideal. Planeje como você poderia adicionar um descanso de qualidade ao seu dia. Coisas como tentar relaxar uma hora antes de dormir com atividades leves e relaxantes podem ajudar seu corpo a desacelerar.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32568__42493;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shr_balance_67,HR-3-2,2025-11-23 10:06:18.534,2025-11-23 10:06:18.534,0,32568,VS_VITALITYSCORE,Melhore seu descanso,R5wtjjS0Fd,com.sec.android.app.shealth,e9c23bf8-2d88-4b31-8ea1-4c904eee1c12,1763856000000,
0,0,tracker.vitality,Seu tempo em atividade diminuiu recentemente. Não se preocupe. Você está encontrando o equilíbrio entre seu nível de atividade e o tempo ativo. Observe como o seu corpo responde a diferentes níveis de atividade.,intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32375__42425;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,active_time_31,AT-4-1,2025-11-24 10:17:20.960,2025-11-24 07:34:44.397,0,32375,VS_VITALITYSCORE,Escute seu corpo,R5wtjjS0Fd,com.sec.android.app.shealth,8469f8a1-0162-4523-8c2d-23d6cf6a4106,1763942400000,
0,0,tracker.vitality,"Seu tempo passado fazendo exercício de intensidade moderada a vigorosa foi maior ontem em comparação com os últimos dias. Tente reduzir esse tempo para o habitual ou aumente-o, mas apenas gradualmente. Isso ajudará a prevenir lesões e torsões.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32468__42457;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,exercise_time_44,ET-9,2025-11-25 10:26:31.489,2025-11-25 10:26:31.489,0,32468,VS_VITALITYSCORE,Não force,R5wtjjS0Fd,com.sec.android.app.shealth,a8aaddb5-65d1-4201-aac8-df4dad549cdd,1764028800000,
0,0,tracker.vitality,Sua pontuação de energia está boa hoje. Continue cuidando de você e priorizando o equilíbrio para o seu corpo e a sua rotina. Bom trabalho!,intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32602__42507;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,score_76,SC-12,2025-11-26 08:42:39.876,2025-11-26 08:42:39.876,0,32602,VS_VITALITYSCORE,Reparo em progresso,R5wtjjS0Fd,com.sec.android.app.shealth,0f821e2f-f4be-4251-9a79-b5ab8b341d11,1764115200000,
0,0,tracker.vitality,"Você tem tido mais tempo ativo ultimamente, mas sua energia está mais baixa. Há dias em que a atividade excessiva não pode ser evitada, mas seu corpo e sua mente ainda precisam se recuperar. Hoje, tire um tempo para descansar. Isso ajudará você a se sentir melhor e a restaurar sua energia.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32380__42427;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,active_time_33,AT-11,2025-11-27 11:06:39.004,2025-11-27 08:58:11.457,0,32380,VS_VITALITYSCORE,O descanso é seu amigo,R5wtjjS0Fd,com.sec.android.app.shealth,b4ae6802-fc44-4831-b425-d29f4fffb8da,1764201600000,
0,0,tracker.vitality,"Sua satisfação com o sono pode depender da sua biologia e de suas escolhas de estilo de vida, então é importante manter um horário de dormir que atenda às suas necessidades específicas.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32652__42532;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,sleep_timing_23,SO-9,2025-11-28 10:56:45.189,2025-11-28 10:56:45.189,0,32652,VS_VITALITYSCORE,Perfeição na hora de dormir,R5wtjjS0Fd,com.sec.android.app.shealth,c30619ed-b5ba-452d-882f-d4ad5933d4cc,1764288000000,
0,0,tracker.vitality,"Sua pontuação de energia tem estado baixa recentemente. Você sempre pode dar a volta por cima. Por exemplo, se suas tarefas diárias forem muito exigentes, considere fazer pausas mais longas ou mais frequentes ao longo do dia.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32567__42493;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shr_balance_67,HR-3-1,2025-11-29 09:34:31.445,2025-11-29 09:34:31.445,0,32567,VS_VITALITYSCORE,Faça mais pausas,R5wtjjS0Fd,com.sec.android.app.shealth,08d690d7-dcd6-4838-9d44-d6586ec22eb4,1764374400000,
0,0,tracker.vitality,Sua frequência cardíaca durante o sono voltou ao normal. Muito bem! Continue o que vem fazendo já que isso tem dado certo para a sua saúde. Seu corpo agradece.,intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32554__42489;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shr_balance_65,HR-1-2,2025-12-01 10:15:43.367,2025-12-01 10:15:43.367,0,32554,VS_VITALITYSCORE,Reparo em progresso,R5wtjjS0Fd,com.sec.android.app.shealth,fcd87ec7-24ef-4495-86fb-3253f77e8709,1764547200000,
0,0,tracker.vitality,"Sua pontuação de energia está boa hoje! Ótimo trabalho. Lembre-se de que seus esforços estão ajudando você a viver cada dia ao máximo. Pode ser manter o foco no trabalho, aproveitar o tempo com seus entes queridos ou até mesmo ter mais energia para se dedicar às suas paixões.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32605__42507;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,score_76,SC-10-3,2025-12-02 09:48:34.644,2025-12-02 08:07:04.838,0,32605,VS_VITALITYSCORE,Continue assim!,R5wtjjS0Fd,com.sec.android.app.shealth,8d95d9a2-7a6c-4656-8d9d-45aae27b91fb,1764633600000,
0,0,tracker.vitality,"Você dedicou menos tempo a exercícios de intensidade moderada a vigorosa ontem, mas ainda assim foi uma quantidade adequada. Pense no que ajudou você a alcançar esse equilíbrio. Se monitorar sua frequência cardíaca ajudou você a equilibrar melhor a intensidade das suas atividades, continue fazendo isso.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32466__42455;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,exercise_time_42,ET-4-2,2025-12-03 10:07:43.630,2025-12-03 10:07:43.630,0,32466,VS_VITALITYSCORE,Encontre um equilíbrio melhor,R5wtjjS0Fd,com.sec.android.app.shealth,9c41482d-bdd6-4ad0-99df-ee45aaa2b732,1764720000000,
0,0,tracker.vitality,"Sua pontuação de energia está OK. Isso não significa que você tenha que ficar parado(a) e não fazer nada! Um exercício leve de alongamento seguido de um banho quente pode ser uma ótima maneira de relaxar, melhorar seu humor e preparar o ambiente para dormir melhor.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32591__42503;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,score_77,SC-13-1,2025-12-04 11:05:27.141,2025-12-04 09:50:03.003,0,32591,VS_VITALITYSCORE,Dê passos pequenos,R5wtjjS0Fd,com.sec.android.app.shealth,7f59f487-032d-45c9-82fc-19b435175b7c,1764806400000,
0,0,tracker.vitality,Sua VFC durante o sono voltou ao normal e está estável. Conservar sua VFC durante o sono em um nível regular como está agora ajudará você a manter melhor a sua saúde geral de forma mais constante. Lembre-se de que quaisquer mudanças abruptas podem ser um sinal de um possível problema de saúde.,intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32528__42477;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shrv_balance_58,HV-3,2025-12-06 12:07:29.466,2025-12-06 06:15:58.454,0,32528,VS_VITALITYSCORE,Modo do relaxamento ativado,R5wtjjS0Fd,com.sec.android.app.shealth,edb38b12-2890-4090-abc3-6706fd845c2e,1764979200000,
0,0,tracker.vitality,"Sua pontuação de energia está OK. Isso não significa que você tenha que ficar parado(a) e não fazer nada! Um exercício leve de alongamento seguido de um banho quente pode ser uma ótima maneira de relaxar, melhorar seu humor e preparar o ambiente para dormir melhor.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32591__42503;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,score_77,SC-13-1,2025-12-07 10:40:45.637,2025-12-07 10:40:45.637,0,32591,VS_VITALITYSCORE,Dê passos pequenos,R5wtjjS0Fd,com.sec.android.app.shealth,9ef03011-0572-4443-844a-7720f7448586,1765065600000,
0,0,tracker.vitality,"Sua pontuação de energia está OK. Isso não significa que você tenha que ficar parado(a) e não fazer nada! Um exercício leve de alongamento seguido de um banho quente pode ser uma ótima maneira de relaxar, melhorar seu humor e preparar o ambiente para dormir melhor.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32591__42503;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,score_77,SC-13-1,2025-12-08 11:58:47.944,2025-12-08 11:58:47.944,0,32591,VS_VITALITYSCORE,Dê passos pequenos,R5wtjjS0Fd,com.sec.android.app.shealth,a5ce1e0b-21f2-494a-a87f-513406237e84,1765152000000,
0,0,tracker.vitality,"Sua pontuação de energia tem sido razoável recentemente. Tente explorar pequenos ajustes nas coisas que podem estar afetando sua energia. Por exemplo, você poderia trocar atividades intensas por atividades relaxantes, como ler ou fazer alongamentos leves.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32592__42503;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,score_77,SC-13-2,2025-12-09 10:35:23.001,2025-12-09 09:08:47.114,0,32592,VS_VITALITYSCORE,Faça pequenos ajustes,R5wtjjS0Fd,com.sec.android.app.shealth,0d59d24d-d5fd-4703-a4c2-2ed9828bac44,1765238400000,
0,0,tracker.vitality,Sua VFC durante o sono está estável. Ótima notícia! É compreensível que tomar decisões mais saudáveis nem sempre seja fácil. Pequenas mudanças de mentalidade podem facilitar a escolha do que é melhor para o seu bem-estar.,intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32561__42491;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,shr_balance_66,HR-2-3,2025-12-10 09:04:33.088,2025-12-10 04:07:55.178,0,32561,VS_VITALITYSCORE,Mantenha sua mentalidade,R5wtjjS0Fd,com.sec.android.app.shealth,ffc48490-babd-40c0-8ddd-c9e87d3441a9,1765324800000,
